ReturnHistoryID,HistoricalPerformanceID,ExternalID,EndDate,TimePeriod,Value,CategorySize,Type
385256205,16742890,101,6/30/2003,M1,1.15649,NULL,6
385256206,16742890,101,5/31/2003,M1,7.71107,NULL,6
385256207,16742890,101,4/30/2003,M1,7.94618,NULL,6
385256208,16742890,101,3/31/2003,M1,-0.31632,NULL,6
385256209,16742890,101,2/28/2003,M1,-2.3082,NULL,6
385256210,16742890,101,1/31/2003,M1,-2.62904,NULL,6
385256216,16742891,101,12/31/2002,M1,-4.29972,NULL,6
385256217,16742891,101,11/30/2002,M1,6.04899,NULL,6
385256218,16742891,101,10/31/2002,M1,6.27236,NULL,6
385256219,16742891,101,9/30/2002,M1,-10.52853,NULL,6
385256220,16742891,101,8/31/2002,M1,0.21906,NULL,6
385256221,16742891,101,7/31/2002,M1,-8.76252,NULL,6
385256222,16742891,101,6/30/2002,M1,-6.2362,NULL,6
385256223,16742891,101,5/31/2002,M1,0.53302,NULL,6
385256224,16742891,101,4/30/2002,M1,-2.89236,NULL,6
385256225,16742891,101,3/31/2002,M1,4.04278,NULL,6
385256226,16742891,101,2/28/2002,M1,1.41183,NULL,6
385256227,16742891,101,1/31/2002,M1,0.07146,NULL,6
385256233,16742892,101,12/31/2001,M1,1.90437,NULL,6
385256234,16742892,101,11/30/2001,M1,5.46953,NULL,6
385256235,16742892,101,10/31/2001,M1,-1.03083,NULL,6
385256236,16742892,101,9/30/2001,M1,-6.26878,NULL,6
385256237,16742892,101,8/31/2001,M1,-3.70733,NULL,6
385256238,16742892,101,7/31/2001,M1,1.49644,NULL,6
385256239,16742892,101,6/30/2001,M1,-2.68824,NULL,6
385256240,16742892,101,5/31/2001,M1,1.95293,NULL,6
385256241,16742892,101,4/30/2001,M1,4.51486,NULL,6
385256242,16742892,101,3/31/2001,M1,-3.48988,NULL,6
385256243,16742892,101,2/28/2001,M1,-3.0049,NULL,6
385256244,16742892,101,1/31/2001,M1,0.02744,NULL,6
385256250,16742893,101,12/31/2000,M1,4.48343,NULL,6
385256251,16742893,101,11/30/2000,M1,-3.11933,NULL,6
385256252,16742893,101,10/31/2000,M1,2.99416,NULL,6
385256253,16742893,101,9/30/2000,M1,0.01931,NULL,6
385256254,16742893,101,8/31/2000,M1,5.18849,NULL,6
385256255,16742893,101,7/31/2000,M1,-0.4086,NULL,6
385256256,16742893,101,6/30/2000,M1,-2.47786,NULL,6
385256257,16742893,101,5/31/2000,M1,0.58565,NULL,6
385256258,16742893,101,4/30/2000,M1,-1.40082,NULL,6
385256259,16742893,101,3/31/2000,M1,9.16774,NULL,6
385256260,16742893,101,2/29/2000,M1,-5.29847,NULL,6
385256261,16742893,101,1/31/2000,M1,-2.14622,NULL,6
385256267,16742894,101,12/31/1999,M1,-0.18797,NULL,6
385256268,16742894,101,11/30/1999,M1,0.24975,NULL,6
385256269,16742894,101,10/31/1999,M1,5.56077,NULL,6
385256270,16742894,101,9/30/1999,M1,-2.9289,NULL,6
385256271,16742894,101,8/31/1999,M1,-3.0652,NULL,6
385256272,16742894,101,7/31/1999,M1,-2.32374,NULL,6
385256273,16742894,101,6/30/1999,M1,3.15225,NULL,6
385256274,16742894,101,5/31/1999,M1,-1.50383,NULL,6
385256275,16742894,101,4/30/1999,M1,6.58791,NULL,6
385256276,16742894,101,3/31/1999,M1,1.92462,NULL,6
385256277,16742894,101,2/28/1999,M1,-2.50404,NULL,6
385256278,16742894,101,1/31/1999,M1,0.31649,NULL,6
385256286,16742895,101,12/31/1995,M1,2.5263,NULL,6
385256287,16742895,101,11/30/1995,M1,5.11363,NULL,6
385256288,16742895,101,10/31/1995,M1,-1.05809,NULL,6
385256289,16742895,101,9/30/1995,M1,3.06024,NULL,6
385256290,16742895,101,8/31/1995,M1,1.15625,NULL,6
385256291,16742895,101,7/31/1995,M1,3.37447,NULL,6
385256292,16742895,101,6/30/1995,M1,1.00296,NULL,6
385256293,16742895,101,5/31/1995,M1,3.81994,NULL,6
385256294,16742895,101,4/30/1995,M1,2.63872,NULL,6
385256295,16742895,101,3/31/1995,M1,2.39863,NULL,6
385256296,16742895,101,2/28/1995,M1,4.31307,NULL,6
385256297,16742895,101,1/31/1995,M1,2.45207,NULL,6
385256305,16742896,101,12/31/1994,M1,1.25,NULL,6
385256306,16742896,101,11/30/1994,M1,-4.40843,NULL,6
385256307,16742896,101,10/31/1994,M1,1.36699,NULL,6
385256308,16742896,101,9/30/1994,M1,-2.75727,NULL,6
385256309,16742896,101,8/31/1994,M1,2.77762,NULL,6
385256310,16742896,101,7/31/1994,M1,3.55042,NULL,6
385256311,16742896,101,6/30/1994,M1,-2.17863,NULL,6
385256312,16742896,101,5/31/1994,M1,0.96903,NULL,6
385256313,16742896,101,4/30/1994,M1,1.91193,NULL,6
385256314,16742896,101,3/31/1994,M1,-3.89967,NULL,6
385256315,16742896,101,2/28/1994,M1,-3.4904,NULL,6
385256316,16742896,101,1/31/1994,M1,3.42529,NULL,6
385256324,16742897,101,12/31/1993,M1,1.79084,NULL,6
385256325,16742897,101,11/30/1993,M1,-2.16098,NULL,6
385256326,16742897,101,10/31/1993,M1,0.74839,NULL,6
385256327,16742897,101,9/30/1993,M1,0.09191,NULL,6
385256328,16742897,101,8/31/1993,M1,3.84305,NULL,6
385256329,16742897,101,7/31/1993,M1,1.17334,NULL,6
385256330,16742897,101,6/30/1993,M1,1.46771,NULL,6
385256331,16742897,101,5/31/1993,M1,0.11925,NULL,6
385256332,16742897,101,4/30/1993,M1,-1.01953,NULL,6
385256333,16742897,101,3/31/1993,M1,2.74182,NULL,6
385256334,16742897,101,2/28/1993,M1,3.65829,NULL,6
385256335,16742897,101,1/31/1993,M1,2.34295,NULL,6
385256343,16742898,101,12/31/1992,M1,2.26638,NULL,6
385256344,16742898,101,11/30/1992,M1,2.7585,NULL,6
385256345,16742898,101,10/31/1992,M1,-0.22504,NULL,6
385256346,16742898,101,9/30/1992,M1,0.80346,NULL,6
385256347,16742898,101,8/31/1992,M1,-2.41321,NULL,6
385256348,16742898,101,7/31/1992,M1,3.79298,NULL,6
385256349,16742898,101,6/30/1992,M1,-0.51111,NULL,6
385256350,16742898,101,5/31/1992,M1,0.24976,NULL,6
385256351,16742898,101,4/30/1992,M1,4.73094,NULL,6
385256352,16742898,101,3/31/1992,M1,-1.28953,NULL,6
385256353,16742898,101,2/29/1992,M1,1.41844,NULL,6
385256354,16742898,101,1/31/1992,M1,-0.69229,NULL,6
385256362,16742899,101,12/31/1991,M1,8.169,NULL,6
385256363,16742899,101,11/30/1991,M1,-4.921,NULL,6
385256364,16742899,101,10/31/1991,M1,1.739,NULL,6
385256365,16742899,101,9/30/1991,M1,-0.486,NULL,6
385256366,16742899,101,8/31/1991,M1,1.779,NULL,6
385256367,16742899,101,7/31/1991,M1,4.186,NULL,6
385256368,16742899,101,6/30/1991,M1,-4.157,NULL,6
385256369,16742899,101,5/31/1991,M1,4.008,NULL,6
385256370,16742899,101,4/30/1991,M1,0.641,NULL,6
385256371,16742899,101,3/31/1991,M1,1.591,NULL,6
385256372,16742899,101,2/28/1991,M1,6.628,NULL,6
385256373,16742899,101,1/31/1991,M1,4.575,NULL,6
385256381,16742900,101,12/31/1990,M1,2.952,NULL,6
385256382,16742900,101,11/30/1990,M1,7.128,NULL,6
385256383,16742900,101,10/31/1990,M1,-1.477,NULL,6
385256384,16742900,101,9/30/1990,M1,-4.745,NULL,6
385256385,16742900,101,8/31/1990,M1,-8.869,NULL,6
385256386,16742900,101,7/31/1990,M1,-0.305,NULL,6
385256387,16742900,101,6/30/1990,M1,-1.439,NULL,6
385256388,16742900,101,5/31/1990,M1,8.091,NULL,6
385256389,16742900,101,4/30/1990,M1,-3.442,NULL,6
385256390,16742900,101,3/31/1990,M1,1.319,NULL,6
385256391,16742900,101,2/28/1990,M1,2.308,NULL,6
385256392,16742900,101,1/31/1990,M1,-6.12,NULL,6
385256400,16742901,101,12/31/1989,M1,1.547,NULL,6
385256401,16742901,101,11/30/1989,M1,0.849,NULL,6
385256402,16742901,101,10/31/1989,M1,-3.029,NULL,6
385256403,16742901,101,9/30/1989,M1,-0.916,NULL,6
385256404,16742901,101,8/31/1989,M1,3.342,NULL,6
385256405,16742901,101,7/31/1989,M1,7.062,NULL,6
385256406,16742901,101,6/30/1989,M1,-0.349,NULL,6
385256407,16742901,101,5/31/1989,M1,3.606,NULL,6
385256408,16742901,101,4/30/1989,M1,4.324,NULL,6
385256409,16742901,101,3/31/1989,M1,2.974,NULL,6
385256410,16742901,101,2/28/1989,M1,-1.836,NULL,6
385256411,16742901,101,1/31/1989,M1,7.111,NULL,6
385256419,16742902,101,12/31/1988,M1,1.498,NULL,6
385256420,16742902,101,11/30/1988,M1,-1.281,NULL,6
385256421,16742902,101,10/31/1988,M1,2.478,NULL,6
385256422,16742902,101,9/30/1988,M1,3.803,NULL,6
385256423,16742902,101,8/31/1988,M1,-2.426,NULL,6
385256424,16742902,101,7/31/1988,M1,-0.23,NULL,6
385256425,16742902,101,6/30/1988,M1,4.847,NULL,6
385256426,16742902,101,5/31/1988,M1,1.047,NULL,6
385256427,16742902,101,4/30/1988,M1,1.148,NULL,6
385256428,16742902,101,3/31/1988,M1,-1.884,NULL,6
385256429,16742902,101,2/29/1988,M1,4.489,NULL,6
385256430,16742902,101,1/31/1988,M1,7.575,NULL,6
385256436,16742903,101,12/31/1987,M1,5.905,NULL,6
385256437,16742903,101,11/30/1987,M1,-7.429,NULL,6
385256438,16742903,101,10/31/1987,M1,-20.171,NULL,6
385256439,16742903,101,9/30/1987,M1,-2.24,NULL,6
385256440,16742903,101,8/31/1987,M1,4.288,NULL,6
385256441,16742903,101,7/31/1987,M1,3.812,NULL,6
385256442,16742903,101,6/30/1987,M1,4.61,NULL,6
385256443,16742903,101,5/31/1987,M1,0.199,NULL,6
385256444,16742903,101,4/30/1987,M1,-1.089,NULL,6
385256445,16742903,101,3/31/1987,M1,2.591,NULL,6
385256446,16742903,101,2/28/1987,M1,2.236,NULL,6
385256452,16742904,101,12/31/1998,M1,4.12985,NULL,6
385256453,16742904,101,11/30/1998,M1,4.65442,NULL,6
385256454,16742904,101,10/31/1998,M1,6.85771,NULL,6
385256455,16742904,101,9/30/1998,M1,6.96808,NULL,6
385256456,16742904,101,8/31/1998,M1,-11.92182,NULL,6
385256457,16742904,101,7/31/1998,M1,-2.22005,NULL,6
385256458,16742904,101,6/30/1998,M1,1.83977,NULL,6
385256459,16742904,101,5/31/1998,M1,-1.92287,NULL,6
385256460,16742904,101,4/30/1998,M1,-0.37751,NULL,6
385256461,16742904,101,3/31/1998,M1,5.55369,NULL,6
385256462,16742904,101,2/28/1998,M1,5.09511,NULL,6
385256463,16742904,101,1/31/1998,M1,-0.41927,NULL,6
385256469,16742905,101,12/31/1997,M1,2.17383,NULL,6
385256470,16742905,101,11/30/1997,M1,5.38705,NULL,6
385256471,16742905,101,10/31/1997,M1,-2.29928,NULL,6
385256472,16742905,101,9/30/1997,M1,5.90726,NULL,6
385256473,16742905,101,8/31/1997,M1,-4.15872,NULL,6
385256474,16742905,101,7/31/1997,M1,6.32706,NULL,6
385256475,16742905,101,6/30/1997,M1,3.87706,NULL,6
385256476,16742905,101,5/31/1997,M1,6.10561,NULL,6
385256477,16742905,101,4/30/1997,M1,3.4496,NULL,6
385256478,16742905,101,3/31/1997,M1,-3.75109,NULL,6
385256479,16742905,101,2/28/1997,M1,1.54648,NULL,6
385256480,16742905,101,1/31/1997,M1,4.40267,NULL,6
385256486,16742906,101,12/31/1996,M1,-1.20811,NULL,6
385256487,16742906,101,11/30/1996,M1,6.80203,NULL,6
385256488,16742906,101,10/31/1996,M1,3.27916,NULL,6
385256489,16742906,101,9/30/1996,M1,3.9727,NULL,6
385256490,16742906,101,8/31/1996,M1,2.66365,NULL,6
385256491,16742906,101,7/31/1996,M1,-3.9195,NULL,6
385256492,16742906,101,6/30/1996,M1,-0.08895,NULL,6
385256493,16742906,101,5/31/1996,M1,1.08673,NULL,6
385256494,16742906,101,4/30/1996,M1,0.99441,NULL,6
385256495,16742906,101,3/31/1996,M1,1.78676,NULL,6
385256496,16742906,101,2/29/1996,M1,1.11545,NULL,6
385256497,16742906,101,1/31/1996,M1,2.86568,NULL,6
385256971,16742934,102,10/31/2013,M1,4.27282,NULL,6
385256972,16742934,102,9/30/2013,M1,3.24558,NULL,6
385256973,16742934,102,8/31/2013,M1,-3.07194,NULL,6
385256974,16742934,102,7/31/2013,M1,5.0862,NULL,6
385256975,16742934,102,6/30/2013,M1,-1.53059,NULL,6
385256976,16742934,102,5/31/2013,M1,1.96442,NULL,6
385256977,16742934,102,4/30/2013,M1,1.80964,NULL,6
385256978,16742934,102,3/31/2013,M1,3.67374,NULL,6
385256979,16742934,102,2/28/2013,M1,1.03282,NULL,6
385256980,16742934,102,1/31/2013,M1,5.27102,NULL,6
385256986,16742935,102,12/31/2012,M1,0.78525,NULL,6
385256987,16742935,102,11/30/2012,M1,0.41758,NULL,6
385256988,16742935,102,10/31/2012,M1,-1.89571,NULL,6
385256989,16742935,102,9/30/2012,M1,2.38958,NULL,6
385256990,16742935,102,8/31/2012,M1,2.07327,NULL,6
385256991,16742935,102,7/31/2012,M1,1.11063,NULL,6
385256992,16742935,102,6/30/2012,M1,3.713,NULL,6
385256993,16742935,102,5/31/2012,M1,-6.35776,NULL,6
385256994,16742935,102,4/30/2012,M1,-0.69079,NULL,6
385256995,16742935,102,3/31/2012,M1,3.00536,NULL,6
385256996,16742935,102,2/29/2012,M1,4.11246,NULL,6
385256997,16742935,102,1/31/2012,M1,4.67599,NULL,6
385257003,16742936,102,12/31/2011,M1,0.72846,NULL,6
385257004,16742936,102,11/30/2011,M1,-0.49846,NULL,6
385257005,16742936,102,10/31/2011,M1,10.9111,NULL,6
385257006,16742936,102,9/30/2011,M1,-7.48006,NULL,6
385257007,16742936,102,8/31/2011,M1,-5.87255,NULL,6
385257008,16742936,102,7/31/2011,M1,-2.15846,NULL,6
385257009,16742936,102,6/30/2011,M1,-1.90337,NULL,6
385257010,16742936,102,5/31/2011,M1,-1.28158,NULL,6
385257011,16742936,102,4/30/2011,M1,2.91019,NULL,6
385257012,16742936,102,3/31/2011,M1,0.05311,NULL,6
385257013,16742936,102,2/28/2011,M1,3.15661,NULL,6
385257014,16742936,102,1/31/2011,M1,2.29865,NULL,6
385257020,16742937,102,12/31/2010,M1,6.48269,NULL,6
385257021,16742937,102,11/30/2010,M1,0.0038,NULL,6
385257022,16742937,102,10/31/2010,M1,3.78433,NULL,6
385257023,16742937,102,9/30/2010,M1,8.88548,NULL,6
385257024,16742937,102,8/31/2010,M1,-4.62057,NULL,6
385257025,16742937,102,7/31/2010,M1,6.83074,NULL,6
385257026,16742937,102,6/30/2010,M1,-5.38192,NULL,6
385257027,16742937,102,5/31/2010,M1,-8.12019,NULL,6
385257028,16742937,102,4/30/2010,M1,1.53538,NULL,6
385257029,16742937,102,3/31/2010,M1,5.84294,NULL,6
385257030,16742937,102,2/28/2010,M1,2.99322,NULL,6
385257031,16742937,102,1/31/2010,M1,-3.51355,NULL,6
385257037,16742938,102,12/31/2009,M1,2.06048,NULL,6
385257038,16742938,102,11/30/2009,M1,5.6534,NULL,6
385257039,16742938,102,10/31/2009,M1,-2.12989,NULL,6
385257040,16742938,102,9/30/2009,M1,3.68739,NULL,6
385257041,16742938,102,8/31/2009,M1,3.19629,NULL,6
385257042,16742938,102,7/31/2009,M1,7.36522,NULL,6
385257043,16742938,102,6/30/2009,M1,0.09285,NULL,6
385257044,16742938,102,5/31/2009,M1,5.06312,NULL,6
385257045,16742938,102,4/30/2009,M1,9.28626,NULL,6
385257046,16742938,102,3/31/2009,M1,8.41916,NULL,6
385257047,16742938,102,2/28/2009,M1,-10.54962,NULL,6
385257048,16742938,102,1/31/2009,M1,-8.1811,NULL,6
385257054,16742939,102,12/31/2008,M1,1.0441,NULL,6
385257055,16742939,102,11/30/2008,M1,-7.75939,NULL,6
385257056,16742939,102,10/31/2008,M1,-17.17448,NULL,6
385257057,16742939,102,9/30/2008,M1,-9.36685,NULL,6
385257058,16742939,102,8/31/2008,M1,1.12937,NULL,6
385257059,16742939,102,7/31/2008,M1,-1.29257,NULL,6
385257060,16742939,102,6/30/2008,M1,-8.27275,NULL,6
385257061,16742939,102,5/31/2008,M1,1.57026,NULL,6
385257062,16742939,102,4/30/2008,M1,4.93329,NULL,6
385257063,16742939,102,3/31/2008,M1,-0.75583,NULL,6
385257064,16742939,102,2/29/2008,M1,-3.26493,NULL,6
385257065,16742939,102,1/31/2008,M1,-6.15004,NULL,6
385257071,16742940,102,12/31/2007,M1,-0.77937,NULL,6
385257072,16742940,102,11/30/2007,M1,-4.29791,NULL,6
385257073,16742940,102,10/31/2007,M1,1.74517,NULL,6
385257074,16742940,102,9/30/2007,M1,3.6633,NULL,6
385257075,16742940,102,8/31/2007,M1,1.23513,NULL,6
385257076,16742940,102,7/31/2007,M1,-3.13151,NULL,6
385257077,16742940,102,6/30/2007,M1,-1.76781,NULL,6
385257078,16742940,102,5/31/2007,M1,3.35152,NULL,6
385257079,16742940,102,4/30/2007,M1,4.13252,NULL,6
385257080,16742940,102,3/31/2007,M1,0.99337,NULL,6
385257081,16742940,102,2/28/2007,M1,-2.04424,NULL,6
385257082,16742940,102,1/31/2007,M1,1.70736,NULL,6
385257088,16742941,102,12/31/2006,M1,1.17589,NULL,6
385257089,16742941,102,11/30/2006,M1,1.87692,NULL,6
385257090,16742941,102,10/31/2006,M1,3.2629,NULL,6
385257091,16742941,102,9/30/2006,M1,2.33025,NULL,6
385257092,16742941,102,8/31/2006,M1,2.09957,NULL,6
385257093,16742941,102,7/31/2006,M1,0.29284,NULL,6
385257094,16742941,102,6/30/2006,M1,0.03964,NULL,6
385257095,16742941,102,5/31/2006,M1,-3.11696,NULL,6
385257096,16742941,102,4/30/2006,M1,1.13493,NULL,6
385257097,16742941,102,3/31/2006,M1,1.26643,NULL,6
385257098,16742941,102,2/28/2006,M1,-0.2195,NULL,6
385257099,16742941,102,1/31/2006,M1,2.76385,NULL,6
385257105,16742942,102,12/31/2005,M1,-0.00224,NULL,6
385257106,16742942,102,11/30/2005,M1,3.61921,NULL,6
385257107,16742942,102,10/31/2005,M1,-1.72033,NULL,6
385257108,16742942,102,9/30/2005,M1,0.70229,NULL,6
385257109,16742942,102,8/31/2005,M1,-1.0194,NULL,6
385257110,16742942,102,7/31/2005,M1,3.69631,NULL,6
385257111,16742942,102,6/30/2005,M1,0.2587,NULL,6
385257112,16742942,102,5/31/2005,M1,3.31127,NULL,6
385257113,16742942,102,4/30/2005,M1,-1.91838,NULL,6
385257114,16742942,102,3/31/2005,M1,-1.76244,NULL,6
385257115,16742942,102,2/28/2005,M1,2.03985,NULL,6
385257116,16742942,102,1/31/2005,M1,-2.54911,NULL,6
385257122,16742943,102,12/31/2004,M1,3.45141,NULL,6
385257123,16742943,102,11/30/2004,M1,4.01289,NULL,6
385257124,16742943,102,10/31/2004,M1,1.4171,NULL,6
385257125,16742943,102,9/30/2004,M1,1.11273,NULL,6
385257126,16742943,102,8/31/2004,M1,0.30082,NULL,6
385257127,16742943,102,7/31/2004,M1,-3.51282,NULL,6
385257128,16742943,102,6/30/2004,M1,1.75642,NULL,6
385257129,16742943,102,5/31/2004,M1,1.19681,NULL,6
385257130,16742943,102,4/30/2004,M1,-1.76408,NULL,6
385257131,16742943,102,3/31/2004,M1,-1.4911,NULL,6
385257132,16742943,102,2/29/2004,M1,1.32877,NULL,6
385257133,16742943,102,1/31/2004,M1,1.81135,NULL,6
385257139,16742944,102,12/31/2003,M1,4.60209,NULL,6
385257140,16742944,102,11/30/2003,M1,0.87787,NULL,6
385257141,16742944,102,10/31/2003,M1,5.60686,NULL,6
385257142,16742944,102,9/30/2003,M1,-1.23209,NULL,6
385257143,16742944,102,8/31/2003,M1,1.9269,NULL,6
385257144,16742944,102,7/31/2003,M1,1.76873,NULL,6
385257145,16742944,102,6/30/2003,M1,1.15119,NULL,6
385257146,16742944,102,5/31/2003,M1,5.31531,NULL,6
385257147,16742944,102,4/30/2003,M1,7.82483,NULL,6
385257148,16742944,102,3/31/2003,M1,0.98975,NULL,6
385257149,16742944,102,2/28/2003,M1,-1.75489,NULL,6
385257150,16742944,102,1/31/2003,M1,-2.66068,NULL,6
385257156,16742945,102,12/31/2002,M1,-5.7566,NULL,6
385257157,16742945,102,11/30/2002,M1,5.51863,NULL,6
385257158,16742945,102,10/31/2002,M1,8.10398,NULL,6
385257159,16742945,102,9/30/2002,M1,-10.57973,NULL,6
385257160,16742945,102,8/31/2002,M1,0.44341,NULL,6
385257161,16742945,102,7/31/2002,M1,-7.44741,NULL,6
385257162,16742945,102,6/30/2002,M1,-7.34896,NULL,6
385257163,16742945,102,5/31/2002,M1,-0.95207,NULL,6
385257164,16742945,102,4/30/2002,M1,-5.59676,NULL,6
385257165,16742945,102,3/31/2002,M1,3.82235,NULL,6
385257166,16742945,102,2/28/2002,M1,-2.00988,NULL,6
385257167,16742945,102,1/31/2002,M1,-1.35547,NULL,6
385257173,16742946,102,12/31/2001,M1,1.09413,NULL,6
385257174,16742946,102,11/30/2001,M1,7.42544,NULL,6
385257175,16742946,102,10/31/2001,M1,1.86927,NULL,6
385257176,16742946,102,9/30/2001,M1,-8.39593,NULL,6
385257177,16742946,102,8/31/2001,M1,-6.52054,NULL,6
385257178,16742946,102,7/31/2001,M1,-1.48114,NULL,6
385257179,16742946,102,6/30/2001,M1,-2.2291,NULL,6
385257180,16742946,102,5/31/2001,M1,0.44622,NULL,6
385257181,16742946,102,4/30/2001,M1,8.03477,NULL,6
385257182,16742946,102,3/31/2001,M1,-6.93152,NULL,6
385257183,16742946,102,2/28/2001,M1,-9.81337,NULL,6
385257184,16742946,102,1/31/2001,M1,3.35856,NULL,6
385257190,16742947,102,12/31/2000,M1,1.01676,NULL,6
385257191,16742947,102,11/30/2000,M1,-9.83226,NULL,6
385257192,16742947,102,10/31/2000,M1,-1.66563,NULL,6
385257193,16742947,102,9/30/2000,M1,-4.90345,NULL,6
385257194,16742947,102,8/31/2000,M1,7.10478,NULL,6
385257195,16742947,102,7/31/2000,M1,-1.8567,NULL,6
385257196,16742947,102,6/30/2000,M1,3.7044,NULL,6
385257197,16742947,102,5/31/2000,M1,-3.19695,NULL,6
385257198,16742947,102,4/30/2000,M1,-4.56495,NULL,6
385257199,16742947,102,3/31/2000,M1,8.41494,NULL,6
385257200,16742947,102,2/29/2000,M1,-0.06179,NULL,6
385257201,16742947,102,1/31/2000,M1,-4.74829,NULL,6
385257207,16742948,102,12/31/1999,M1,6.84058,NULL,6
385257208,16742948,102,11/30/1999,M1,2.72117,NULL,6
385257209,16742948,102,10/31/1999,M1,6.65074,NULL,6
385257210,16742948,102,9/30/1999,M1,-2.8303,NULL,6
385257211,16742948,102,8/31/1999,M1,-0.68159,NULL,6
385257212,16742948,102,7/31/1999,M1,-3.49814,NULL,6
385257213,16742948,102,6/30/1999,M1,4.98409,NULL,6
385257214,16742948,102,5/31/1999,M1,-2.70605,NULL,6
385257215,16742948,102,4/30/1999,M1,3.99441,NULL,6
385257216,16742948,102,3/31/1999,M1,3.52117,NULL,6
385257217,16742948,102,2/28/1999,M1,-3.3041,NULL,6
385257218,16742948,102,1/31/1999,M1,3.90738,NULL,6
385257224,16742949,102,12/31/1998,M1,6.49782,NULL,6
385257225,16742949,102,11/30/1998,M1,6.12548,NULL,6
385257226,16742949,102,10/31/1998,M1,7.79203,NULL,6
385257227,16742949,102,9/30/1998,M1,6.50388,NULL,6
385257228,16742949,102,8/31/1998,M1,-14.97833,NULL,6
385257229,16742949,102,7/31/1998,M1,-1.37026,NULL,6
385257230,16742949,102,6/30/1998,M1,4.06514,NULL,6
385257231,16742949,102,5/31/1998,M1,-2.26256,NULL,6
385257232,16742949,102,4/30/1998,M1,1.05814,NULL,6
385257233,16742949,102,3/31/1998,M1,5.035,NULL,6
385257234,16742949,102,2/28/1998,M1,7.07562,NULL,6
385257235,16742949,102,1/31/1998,M1,0.64806,NULL,6
385257241,16742950,102,12/31/1997,M1,1.77656,NULL,6
385257242,16742950,102,11/30/1997,M1,4.1114,NULL,6
385257243,16742950,102,10/31/1997,M1,-3.306,NULL,6
385257244,16742950,102,9/30/1997,M1,5.23811,NULL,6
385257245,16742950,102,8/31/1997,M1,-5.0863,NULL,6
385257246,16742950,102,7/31/1997,M1,7.97713,NULL,6
385257247,16742950,102,6/30/1997,M1,4.02765,NULL,6
385257248,16742950,102,5/31/1997,M1,6.14789,NULL,6
385257249,16742950,102,4/30/1997,M1,5.40453,NULL,6
385257250,16742950,102,3/31/1997,M1,-4.55095,NULL,6
385257251,16742950,102,2/28/1997,M1,0.24255,NULL,6
385257252,16742950,102,1/31/1997,M1,5.85761,NULL,6
385257258,16742951,102,12/31/1996,M1,-1.96327,NULL,6
385257259,16742951,102,11/30/1996,M1,6.97586,NULL,6
385257260,16742951,102,10/31/1996,M1,1.43321,NULL,6
385257261,16742951,102,9/30/1996,M1,5.51084,NULL,6
385257262,16742951,102,8/31/1996,M1,2.33483,NULL,6
385257263,16742951,102,7/31/1996,M1,-5.06728,NULL,6
385257264,16742951,102,6/30/1996,M1,-0.04522,NULL,6
385257265,16742951,102,5/31/1996,M1,2.04247,NULL,6
385257266,16742951,102,4/30/1996,M1,1.48629,NULL,6
385257267,16742951,102,3/31/1996,M1,0.65427,NULL,6
385257268,16742951,102,2/29/1996,M1,1.18703,NULL,6
385257269,16742951,102,1/31/1996,M1,3.20842,NULL,6
385257275,16742952,102,12/31/1995,M1,1.23211,NULL,6
385257276,16742952,102,11/30/1995,M1,3.97988,NULL,6
385257277,16742952,102,10/31/1995,M1,-0.56876,NULL,6
385257278,16742952,102,9/30/1995,M1,3.97127,NULL,6
385257279,16742952,102,8/31/1995,M1,0.39882,NULL,6
385257280,16742952,102,7/31/1995,M1,3.10401,NULL,6
385257281,16742952,102,6/30/1995,M1,2.50644,NULL,6
385257282,16742952,102,5/31/1995,M1,3.45549,NULL,6
385257283,16742952,102,4/30/1995,M1,2.43892,NULL,6
385257284,16742952,102,3/31/1995,M1,2.36984,NULL,6
385257285,16742952,102,2/28/1995,M1,3.73486,NULL,6
385257286,16742952,102,1/31/1995,M1,2.54195,NULL,6
385257292,16742953,102,12/31/1994,M1,0.77535,NULL,6
385257293,16742953,102,11/30/1994,M1,-3.83687,NULL,6
385257294,16742953,102,10/31/1994,M1,1.80844,NULL,6
385257295,16742953,102,9/30/1994,M1,-2.51221,NULL,6
385257296,16742953,102,8/31/1994,M1,3.78175,NULL,6
385257297,16742953,102,7/31/1994,M1,3.05999,NULL,6
385257298,16742953,102,6/30/1994,M1,-2.84313,NULL,6
385257299,16742953,102,5/31/1994,M1,0.93681,NULL,6
385257300,16742953,102,4/30/1994,M1,0.86295,NULL,6
385257301,16742953,102,3/31/1994,M1,-4.62123,NULL,6
385257302,16742953,102,2/28/1994,M1,-2.92447,NULL,6
385257303,16742953,102,1/31/1994,M1,2.65525,NULL,6
385257309,16742954,102,12/31/1993,M1,1.38889,NULL,6
385257310,16742954,102,11/30/1993,M1,-1.69907,NULL,6
385257311,16742954,102,10/31/1993,M1,1.22344,NULL,6
385257312,16742954,102,9/30/1993,M1,-0.56861,NULL,6
385257313,16742954,102,8/31/1993,M1,3.50968,NULL,6
385257314,16742954,102,7/31/1993,M1,-0.6782,NULL,6
385257315,16742954,102,6/30/1993,M1,0.27543,NULL,6
385257316,16742954,102,5/31/1993,M1,1.90916,NULL,6
385257317,16742954,102,4/30/1993,M1,-2.86063,NULL,6
385257318,16742954,102,3/31/1993,M1,2.01275,NULL,6
385257319,16742954,102,2/28/1993,M1,0.57531,NULL,6
