ReturnHistoryID,HistoricalPerformanceID,ExternalID,EndDate,TimePeriod,Value,CategorySize,Type
385258346,16743016,102,7/31/2010,M1,0.07965,NULL,6
385258347,16743016,102,6/30/2010,M1,4.6326,NULL,6
385258348,16743016,102,5/31/2010,M1,4.28685,NULL,6
385258349,16743016,102,4/30/2010,M1,2.79374,NULL,6
385258350,16743016,102,3/31/2010,M1,-1.89839,NULL,6
385258351,16743016,102,2/28/2010,M1,0.26913,NULL,6
385258352,16743016,102,1/31/2010,M1,2.60238,NULL,6
385258358,16743017,102,12/31/2009,M1,-5.62733,NULL,6
385258359,16743017,102,11/30/2009,M1,1.7386,NULL,6
385258360,16743017,102,10/31/2009,M1,-1.40368,NULL,6
385258361,16743017,102,9/30/2009,M1,1.98245,NULL,6
385258362,16743017,102,8/31/2009,M1,1.88316,NULL,6
385258363,16743017,102,7/31/2009,M1,0.60446,NULL,6
385258364,16743017,102,6/30/2009,M1,0.67356,NULL,6
385258365,16743017,102,5/31/2009,M1,-2.73882,NULL,6
385258366,16743017,102,4/30/2009,M1,-5.16693,NULL,6
385258367,16743017,102,3/31/2009,M1,4.80266,NULL,6
385258368,16743017,102,2/28/2009,M1,-1.01144,NULL,6
385258369,16743017,102,1/31/2009,M1,-8.64933,NULL,6
385258375,16743018,102,12/31/2008,M1,9.22607,NULL,6
385258376,16743018,102,11/30/2008,M1,12.30247,NULL,6
385258377,16743018,102,10/31/2008,M1,-3.26485,NULL,6
385258378,16743018,102,9/30/2008,M1,0.39758,NULL,6
385258379,16743018,102,8/31/2008,M1,2.48385,NULL,6
385258380,16743018,102,7/31/2008,M1,-0.0729,NULL,6
385258381,16743018,102,6/30/2008,M1,1.71441,NULL,6
385258382,16743018,102,5/31/2008,M1,-1.9922,NULL,6
385258383,16743018,102,4/30/2008,M1,-1.9192,NULL,6
385258384,16743018,102,3/31/2008,M1,0.86975,NULL,6
385258385,16743018,102,2/29/2008,M1,0.42616,NULL,6
385258386,16743018,102,1/31/2008,M1,2.6389,NULL,6
385258392,16743019,102,12/31/2007,M1,-0.39965,NULL,6
385258393,16743019,102,11/30/2007,M1,4.59638,NULL,6
385258394,16743019,102,10/31/2007,M1,1.4131,NULL,6
385258395,16743019,102,9/30/2007,M1,0.2815,NULL,6
385258396,16743019,102,8/31/2007,M1,1.86088,NULL,6
385258397,16743019,102,7/31/2007,M1,2.67575,NULL,6
385258398,16743019,102,6/30/2007,M1,-0.84204,NULL,6
385258399,16743019,102,5/31/2007,M1,-1.86701,NULL,6
385258400,16743019,102,4/30/2007,M1,0.77973,NULL,6
385258401,16743019,102,3/31/2007,M1,-1.10136,NULL,6
385258402,16743019,102,2/28/2007,M1,2.97018,NULL,6
385258403,16743019,102,1/31/2007,M1,-0.7681,NULL,6
385258409,16743020,102,12/31/2006,M1,-2.16699,NULL,6
385258410,16743020,102,11/30/2006,M1,1.96203,NULL,6
385258411,16743020,102,10/31/2006,M1,0.73393,NULL,6
385258412,16743020,102,9/30/2006,M1,1.63579,NULL,6
385258413,16743020,102,8/31/2006,M1,2.74706,NULL,6
385258414,16743020,102,7/31/2006,M1,1.91671,NULL,6
385258415,16743020,102,6/30/2006,M1,0.76571,NULL,6
385258416,16743020,102,5/31/2006,M1,0.00642,NULL,6
385258417,16743020,102,4/30/2006,M1,-1.94635,NULL,6
385258418,16743020,102,3/31/2006,M1,-3.40951,NULL,6
385258419,16743020,102,2/28/2006,M1,0.70795,NULL,6
385258420,16743020,102,1/31/2006,M1,-0.91574,NULL,6
385258426,16743021,102,12/31/2005,M1,2.32924,NULL,6
385258427,16743021,102,11/30/2005,M1,0.62445,NULL,6
385258428,16743021,102,10/31/2005,M1,-1.84292,NULL,6
385258429,16743021,102,9/30/2005,M1,-2.87155,NULL,6
385258430,16743021,102,8/31/2005,M1,2.91228,NULL,6
385258431,16743021,102,7/31/2005,M1,-2.6231,NULL,6
385258432,16743021,102,6/30/2005,M1,1.49772,NULL,6
385258433,16743021,102,5/31/2005,M1,2.59692,NULL,6
385258434,16743021,102,4/30/2005,M1,3.42036,NULL,6
385258435,16743021,102,3/31/2005,M1,-0.6659,NULL,6
385258436,16743021,102,2/28/2005,M1,-1.2915,NULL,6
385258437,16743021,102,1/31/2005,M1,2.5211,NULL,6
385258443,16743022,102,12/31/2004,M1,2.24981,NULL,6
385258444,16743022,102,11/30/2004,M1,-2.22557,NULL,6
385258445,16743022,102,10/31/2004,M1,1.47207,NULL,6
385258446,16743022,102,9/30/2004,M1,0.84356,NULL,6
385258447,16743022,102,8/31/2004,M1,3.71191,NULL,6
385258448,16743022,102,7/31/2004,M1,1.69106,NULL,6
385258449,16743022,102,6/30/2004,M1,0.91657,NULL,6
385258450,16743022,102,5/31/2004,M1,-0.49219,NULL,6
385258451,16743022,102,4/30/2004,M1,-5.61011,NULL,6
385258452,16743022,102,3/31/2004,M1,1.51769,NULL,6
385258453,16743022,102,2/29/2004,M1,1.99248,NULL,6
385258454,16743022,102,1/31/2004,M1,1.71594,NULL,6
385258460,16743023,102,12/31/2003,M1,1.18964,NULL,6
385258461,16743023,102,11/30/2003,M1,0.48334,NULL,6
385258462,16743023,102,10/31/2003,M1,-2.78268,NULL,6
385258463,16743023,102,9/30/2003,M1,5.20642,NULL,6
385258464,16743023,102,8/31/2003,M1,1.59492,NULL,6
385258465,16743023,102,7/31/2003,M1,-8.94347,NULL,6
385258466,16743023,102,6/30/2003,M1,-1.52677,NULL,6
385258467,16743023,102,5/31/2003,M1,5.62452,NULL,6
385258468,16743023,102,4/30/2003,M1,1.01491,NULL,6
385258469,16743023,102,3/31/2003,M1,-1.25674,NULL,6
385258470,16743023,102,2/28/2003,M1,3.0259,NULL,6
385258471,16743023,102,1/31/2003,M1,-0.33745,NULL,6
385258477,16743024,102,12/31/2002,M1,4.09658,NULL,6
385258478,16743024,102,11/30/2002,M1,-1.10578,NULL,6
385258479,16743024,102,10/31/2002,M1,-2.87276,NULL,6
385258480,16743024,102,9/30/2002,M1,4.16821,NULL,6
385258481,16743024,102,8/31/2002,M1,4.36299,NULL,6
385258482,16743024,102,7/31/2002,M1,3.08631,NULL,6
385258483,16743024,102,6/30/2002,M1,1.79448,NULL,6
385258484,16743024,102,5/31/2002,M1,0.31543,NULL,6
385258485,16743024,102,4/30/2002,M1,3.85191,NULL,6
385258486,16743024,102,3/31/2002,M1,-4.09501,NULL,6
385258487,16743024,102,2/28/2002,M1,1.16445,NULL,6
385258488,16743024,102,1/31/2002,M1,1.2933,NULL,6
385258494,16743025,102,12/31/2001,M1,-1.88433,NULL,6
385258495,16743025,102,11/30/2001,M1,-4.754,NULL,6
385258496,16743025,102,10/31/2001,M1,4.91415,NULL,6
385258497,16743025,102,9/30/2001,M1,0.74563,NULL,6
385258498,16743025,102,8/31/2001,M1,2.13916,NULL,6
385258499,16743025,102,7/31/2001,M1,3.72317,NULL,6
385258500,16743025,102,6/30/2001,M1,0.85823,NULL,6
385258501,16743025,102,5/31/2001,M1,0.12905,NULL,6
385258502,16743025,102,4/30/2001,M1,-2.72183,NULL,6
385258503,16743025,102,3/31/2001,M1,-0.50246,NULL,6
385258504,16743025,102,2/28/2001,M1,1.70925,NULL,6
385258505,16743025,102,1/31/2001,M1,0.17064,NULL,6
385258511,16743026,102,12/31/2000,M1,2.35339,NULL,6
385258512,16743026,102,11/30/2000,M1,3.15754,NULL,6
385258513,16743026,102,10/31/2000,M1,1.56313,NULL,6
385258514,16743026,102,9/30/2000,M1,-1.21025,NULL,6
385258515,16743026,102,8/31/2000,M1,2.27821,NULL,6
385258516,16743026,102,7/31/2000,M1,1.72134,NULL,6
385258517,16743026,102,6/30/2000,M1,2.1657,NULL,6
385258518,16743026,102,5/31/2000,M1,-0.36342,NULL,6
385258519,16743026,102,4/30/2000,M1,-0.80149,NULL,6
385258520,16743026,102,3/31/2000,M1,3.42222,NULL,6
385258521,16743026,102,2/29/2000,M1,3.01794,NULL,6
385258522,16743026,102,1/31/2000,M1,1.42614,NULL,6
385258528,16743027,102,12/31/1999,M1,-1.49392,NULL,6
385258529,16743027,102,11/30/1999,M1,-0.68062,NULL,6
385258530,16743027,102,10/31/1999,M1,0.0647,NULL,6
385258531,16743027,102,9/30/1999,M1,0.73754,NULL,6
385258532,16743027,102,8/31/1999,M1,-0.38954,NULL,6
385258533,16743027,102,7/31/1999,M1,-0.48288,NULL,6
385258534,16743027,102,6/30/1999,M1,-1.05982,NULL,6
385258535,16743027,102,5/31/1999,M1,-1.573,NULL,6
385258536,16743027,102,4/30/1999,M1,0.14592,NULL,6
385258537,16743027,102,3/31/1999,M1,-0.23821,NULL,6
385258538,16743027,102,2/28/1999,M1,-4.91695,NULL,6
385258539,16743027,102,1/31/1999,M1,0.90147,NULL,6
385258547,16743028,102,12/31/1995,M1,2.65856,NULL,6
385258548,16743028,102,11/30/1995,M1,2.50011,NULL,6
385258549,16743028,102,10/31/1995,M1,2.7968,NULL,6
385258550,16743028,102,9/30/1995,M1,1.83844,NULL,6
385258551,16743028,102,8/31/1995,M1,2.22181,NULL,6
385258552,16743028,102,7/31/1995,M1,-1.59873,NULL,6
385258553,16743028,102,6/30/1995,M1,1.16579,NULL,6
385258554,16743028,102,5/31/1995,M1,7.67017,NULL,6
385258555,16743028,102,4/30/1995,M1,1.78256,NULL,6
385258556,16743028,102,3/31/1995,M1,0.86589,NULL,6
385258557,16743028,102,2/28/1995,M1,2.83365,NULL,6
385258558,16743028,102,1/31/1995,M1,2.56796,NULL,6
385258566,16743029,102,12/31/1994,M1,1.53829,NULL,6
385258567,16743029,102,11/30/1994,M1,0.59263,NULL,6
385258568,16743029,102,10/31/1994,M1,-0.34996,NULL,6
385258569,16743029,102,9/30/1994,M1,-3.15098,NULL,6
385258570,16743029,102,8/31/1994,M1,-0.73595,NULL,6
385258571,16743029,102,7/31/1994,M1,3.39149,NULL,6
385258572,16743029,102,6/30/1994,M1,-0.94751,NULL,6
385258573,16743029,102,5/31/1994,M1,-0.66314,NULL,6
385258574,16743029,102,4/30/1994,M1,-1.18375,NULL,6
385258575,16743029,102,3/31/1994,M1,-4.38583,NULL,6
385258576,16743029,102,2/28/1994,M1,-4.10873,NULL,6
385258577,16743029,102,1/31/1994,M1,2.40139,NULL,6
385258585,16743030,102,12/31/1993,M1,0.31855,NULL,6
385258586,16743030,102,11/30/1993,M1,-2.56075,NULL,6
385258587,16743030,102,10/31/1993,M1,0.71805,NULL,6
385258588,16743030,102,9/30/1993,M1,0.35294,NULL,6
385258589,16743030,102,8/31/1993,M1,4.01795,NULL,6
385258590,16743030,102,7/31/1993,M1,1.61132,NULL,6
385258591,16743030,102,6/30/1993,M1,4.22832,NULL,6
385258592,16743030,102,5/31/1993,M1,0.32506,NULL,6
385258593,16743030,102,4/30/1993,M1,0.76978,NULL,6
385258594,16743030,102,3/31/1993,M1,0.25177,NULL,6
385258595,16743030,102,2/28/1993,M1,3.34276,NULL,6
385258596,16743030,102,1/31/1993,M1,2.85049,NULL,6
385258604,16743031,102,12/31/1992,M1,2.74341,NULL,6
385258605,16743031,102,11/30/1992,M1,0.37797,NULL,6
385258606,16743031,102,10/31/1992,M1,-2.10267,NULL,6
385258607,16743031,102,9/30/1992,M1,1.57499,NULL,6
385258608,16743031,102,8/31/1992,M1,0.69686,NULL,6
385258609,16743031,102,7/31/1992,M1,4.16119,NULL,6
385258610,16743031,102,6/30/1992,M1,1.44734,NULL,6
385258611,16743031,102,5/31/1992,M1,2.77941,NULL,6
385258612,16743031,102,4/30/1992,M1,-0.09777,NULL,6
385258613,16743031,102,3/31/1992,M1,-1.10868,NULL,6
385258614,16743031,102,2/29/1992,M1,0.59003,NULL,6
385258615,16743031,102,1/31/1992,M1,-3.14011,NULL,6
385258623,16743032,102,12/31/1991,M1,5.9626,NULL,6
385258624,16743032,102,11/30/1991,M1,0.56214,NULL,6
385258625,16743032,102,10/31/1991,M1,0.21461,NULL,6
385258626,16743032,102,9/30/1991,M1,3.15462,NULL,6
385258627,16743032,102,8/31/1991,M1,3.44951,NULL,6
385258628,16743032,102,7/31/1991,M1,1.48896,NULL,6
385258629,16743032,102,6/30/1991,M1,-0.74256,NULL,6
385258630,16743032,102,5/31/1991,M1,-0.08644,NULL,6
385258631,16743032,102,4/30/1991,M1,1.26924,NULL,6
385258632,16743032,102,3/31/1991,M1,0.40281,NULL,6
385258633,16743032,102,2/28/1991,M1,0.43398,NULL,6
385258634,16743032,102,1/31/1991,M1,1.18339,NULL,6
385258642,16743033,102,12/31/1990,M1,1.98103,NULL,6
385258643,16743033,102,11/30/1990,M1,4.16667,NULL,6
385258644,16743033,102,10/31/1990,M1,2.28872,NULL,6
385258645,16743033,102,9/30/1990,M1,1.16174,NULL,6
385258646,16743033,102,8/31/1990,M1,-4.21597,NULL,6
385258647,16743033,102,7/31/1990,M1,0.94929,NULL,6
385258648,16743033,102,6/30/1990,M1,2.29829,NULL,6
385258649,16743033,102,5/31/1990,M1,4.64053,NULL,6
385258650,16743033,102,4/30/1990,M1,-2.38883,NULL,6
385258651,16743033,102,3/31/1990,M1,-0.41159,NULL,6
385258652,16743033,102,2/28/1990,M1,-0.28729,NULL,6
385258653,16743033,102,1/31/1990,M1,-3.60025,NULL,6
385258661,16743034,102,12/31/1989,M1,-0.18166,NULL,6
385258662,16743034,102,11/30/1989,M1,0.90858,NULL,6
385258663,16743034,102,10/31/1989,M1,4.02952,NULL,6
385258664,16743034,102,9/30/1989,M1,0.29104,NULL,6
385258665,16743034,102,8/31/1989,M1,-2.67077,NULL,6
385258666,16743034,102,7/31/1989,M1,2.36951,NULL,6
385258667,16743034,102,6/30/1989,M1,5.71028,NULL,6
385258668,16743034,102,5/31/1989,M1,3.67747,NULL,6
385258669,16743034,102,4/30/1989,M1,2.5419,NULL,6
385258670,16743034,102,3/31/1989,M1,1.07284,NULL,6
385258671,16743034,102,2/28/1989,M1,-2.08257,NULL,6
385258672,16743034,102,1/31/1989,M1,2.10764,NULL,6
385258680,16743035,102,12/31/1988,M1,1.29623,NULL,6
385258681,16743035,102,11/30/1988,M1,-2.24541,NULL,6
385258682,16743035,102,10/31/1988,M1,3.0434,NULL,6
385258683,16743035,102,9/30/1988,M1,3.7037,NULL,6
385258684,16743035,102,8/31/1988,M1,0.41992,NULL,6
385258685,16743035,102,7/31/1988,M1,-1.97001,NULL,6
385258686,16743035,102,6/30/1988,M1,4.20795,NULL,6
385258687,16743035,102,5/31/1988,M1,-1.5089,NULL,6
385258688,16743035,102,4/30/1988,M1,-1.74936,NULL,6
385258689,16743035,102,3/31/1988,M1,-3.03785,NULL,6
385258690,16743035,102,2/29/1988,M1,1.08496,NULL,6
385258691,16743035,102,1/31/1988,M1,6.07275,NULL,6
385258697,16743036,102,12/31/1998,M1,-0.20906,NULL,6
385258698,16743036,102,11/30/1998,M1,0.76604,NULL,6
385258699,16743036,102,10/31/1998,M1,-1.51206,NULL,6
385258700,16743036,102,9/30/1998,M1,3.66279,NULL,6
385258701,16743036,102,8/31/1998,M1,4.51264,NULL,6
385258702,16743036,102,7/31/1998,M1,-0.42054,NULL,6
385258703,16743036,102,6/30/1998,M1,2.3251,NULL,6
385258704,16743036,102,5/31/1998,M1,1.90975,NULL,6
385258705,16743036,102,4/30/1998,M1,0.37272,NULL,6
385258706,16743036,102,3/31/1998,M1,0.20987,NULL,6
385258707,16743036,102,2/28/1998,M1,-0.72044,NULL,6
385258708,16743036,102,1/31/1998,M1,2.03596,NULL,6
385258714,16743037,102,12/31/1997,M1,1.67809,NULL,6
385258715,16743037,102,11/30/1997,M1,1.32536,NULL,6
385258716,16743037,102,10/31/1997,M1,3.36941,NULL,6
385258717,16743037,102,9/30/1997,M1,2.75237,NULL,6
385258718,16743037,102,8/31/1997,M1,-2.7831,NULL,6
385258719,16743037,102,7/31/1997,M1,5.8771,NULL,6
385258720,16743037,102,6/30/1997,M1,1.92785,NULL,6
385258721,16743037,102,5/31/1997,M1,1.12115,NULL,6
385258722,16743037,102,4/30/1997,M1,2.41207,NULL,6
385258723,16743037,102,3/31/1997,M1,-2.55907,NULL,6
385258724,16743037,102,2/28/1997,M1,0.04594,NULL,6
385258725,16743037,102,1/31/1997,M1,-0.71325,NULL,6
385258731,16743038,102,12/31/1996,M1,-2.42373,NULL,6
385258732,16743038,102,11/30/1996,M1,3.33668,NULL,6
385258733,16743038,102,10/31/1996,M1,3.92839,NULL,6
385258734,16743038,102,9/30/1996,M1,2.75967,NULL,6
385258735,16743038,102,8/31/1996,M1,-1.24796,NULL,6
385258736,16743038,102,7/31/1996,M1,0.0397,NULL,6
385258737,16743038,102,6/30/1996,M1,2.12651,NULL,6
385258738,16743038,102,5/31/1996,M1,-0.5199,NULL,6
385258739,16743038,102,4/30/1996,M1,-1.67027,NULL,6
385258740,16743038,102,3/31/1996,M1,-1.99119,NULL,6
385258741,16743038,102,2/29/1996,M1,-4.83394,NULL,6
385258742,16743038,102,1/31/1996,M1,0.00411,NULL,6
385258749,16743039,102,12/31/1987,M1,2.00189,NULL,6
385258750,16743039,102,11/30/1987,M1,0.02097,NULL,6
385258751,16743039,102,10/31/1987,M1,7.25208,NULL,6
385258752,16743039,102,9/30/1987,M1,-4.37587,NULL,6
385258753,16743039,102,8/31/1987,M1,-1.63917,NULL,6
385258754,16743039,102,7/31/1987,M1,-1.76605,NULL,6
385258755,16743039,102,6/30/1987,M1,1.13469,NULL,6
385258756,16743039,102,5/31/1987,M1,-1.18356,NULL,6
385258757,16743039,102,4/30/1987,M1,-4.81273,NULL,6
385258758,16743039,102,3/31/1987,M1,-1.86209,NULL,6
385258759,16743039,102,2/28/1987,M1,1.32665,NULL,6
